timestamp,load_mw,temp_c,humidity,wind_ms,rain_mm,outage,duration_min
2024-01-02 21:00:00+00:00,142.94073,21.675375,48.8829,2.6711884,2.3938875,0,0.0
2024-01-02 22:00:00+00:00,141.36794,22.004587,47.578964,2.1091964,1.4110417,0,0.0
2024-01-02 23:00:00+00:00,136.25046,23.751139,48.549316,3.4220884,0.57766765,0,0.0
2024-01-03 00:00:00+00:00,128.98419,24.080412,40.61043,2.3972433,2.0813367,0,0.0
2024-01-03 01:00:00+00:00,128.31032,25.219025,39.867294,2.626137,1.0042014,0,0.0
2024-01-03 02:00:00+00:00,130.69244,19.777771,45.430378,3.4651911,1.9603068,0,0.0
2024-01-03 03:00:00+00:00,134.25998,20.935606,44.917347,2.097229,0.082040295,0,0.0
2024-01-03 04:00:00+00:00,133.10387,23.271461,41.92984,3.8090956,0.18222249,0,0.0
2024-01-03 05:00:00+00:00,140.90088,21.546986,46.735924,1.6961166,0.82835203,0,0.0
2024-01-03 06:00:00+00:00,145.38297,23.523514,50.646023,3.026155,0.5620501,0,0.0
2024-01-03 07:00:00+00:00,148.64697,22.547304,52.354145,2.6331618,0.6544933,0,0.0
2024-01-03 08:00:00+00:00,151.04701,24.609741,53.881836,3.6312234,1.1664652,0,0.0
2024-01-03 09:00:00+00:00,154.30064,23.809309,37.40406,1.6802945,0.83677095,0,0.0
2024-01-03 10:00:00+00:00,145.23112,23.841059,38.559574,1.5907779,1.5358983,0,0.0
2024-01-03 11:00:00+00:00,145.70393,21.636026,43.7866,3.534301,1.4984874,0,0.0
2024-01-03 12:00:00+00:00,135.33711,22.111942,45.55003,2.370681,0.19517343,0,0.0
2024-01-03 13:00:00+00:00,136.55418,21.804552,43.57234,2.6332512,0.008133866,0,0.0
2024-01-03 14:00:00+00:00,137.58047,20.007895,41.74621,2.157797,0.17726426,0,0.0
2024-01-03 15:00:00+00:00,140.10913,24.478685,43.22969,3.741489,0.1605748,0,0.0
2024-01-03 16:00:00+00:00,142.99016,23.393412,48.14762,3.0183964,0.70782745,0,0.0
2024-01-03 17:00:00+00:00,145.90565,21.762089,37.266693,2.957169,0.69836104,0,0.0
2024-01-03 18:00:00+00:00,145.07977,24.240818,59.243977,1.8051304,0.52523786,0,0.0
2024-01-03 19:00:00+00:00,145.58179,21.342676,45.490635,3.2398498,1.041926,0,0.0
2024-01-03 20:00:00+00:00,148.36005,19.535324,52.928135,1.9207687,4.6372833,0,0.0
2024-01-03 21:00:00+00:00,143.19917,23.807878,41.69931,2.1587005,0.51240325,0,0.0
2024-01-03 22:00:00+00:00,137.39017,20.383282,48.74836,1.6856114,0.8636087,0,0.0
2024-01-03 23:00:00+00:00,134.29805,22.011757,45.829563,2.573355,0.65433675,0,0.0
2024-01-04 00:00:00+00:00,121.87669,22.618902,50.255604,3.9454603,0.3278673,0,0.0
2024-01-04 01:00:00+00:00,126.42661,22.892214,44.21996,2.9427462,1.1766826,0,0.0
2024-01-04 02:00:00+00:00,127.23603,23.590916,54.478863,2.3288224,0.48423645,0,0.0
2024-01-04 03:00:00+00:00,131.4493,23.193888,36.13359,2.8241324,0.24550202,0,0.0
2024-01-04 04:00:00+00:00,132.71385,23.151747,50.79118,2.8186693,0.2712493,0,0.0
2024-01-04 05:00:00+00:00,139.18495,21.145077,46.267323,2.7818718,1.5857266,0,0.0
2024-01-04 06:00:00+00:00,145.19768,22.776867,39.292347,2.8923435,1.1494477,0,0.0
2024-01-04 07:00:00+00:00,146.47612,20.081474,56.84377,1.8889139,0.37535718,0,0.0
2024-01-04 08:00:00+00:00,149.89302,24.687302,56.451134,2.8215559,1.0255657,0,0.0
2024-01-04 09:00:00+00:00,145.92186,20.244545,32.788677,1.4705892,0.6625795,0,0.0
2024-01-04 10:00:00+00:00,143.46265,21.833029,46.368214,3.3249953,0.8785878,0,0.0
2024-01-04 11:00:00+00:00,139.26138,20.378672,49.344967,1.8478777,0.31712124,0,0.0
2024-01-04 12:00:00+00:00,133.57938,21.26603,47.70916,4.1048093,0.16837001,0,0.0
2024-01-04 13:00:00+00:00,135.67332,22.385717,54.261574,1.1550773,0.4811335,0,0.0
2024-01-04 14:00:00+00:00,133.02956,21.576735,52.920925,4.8844113,0.2146585,0,0.0
2024-01-04 15:00:00+00:00,135.7037,24.090536,46.658615,1.5315385,0.1928331,0,0.0
2024-01-04 16:00:00+00:00,139.39076,22.718813,58.694504,1.7860793,0.0910918,0,0.0
2024-01-04 17:00:00+00:00,142.03938,21.68839,50.755318,3.0182283,0.383534,0,0.0
2024-01-04 18:00:00+00:00,144.74734,22.186678,43.541412,3.3755229,1.8568518,1,22.158195
2024-01-04 19:00:00+00:00,143.55148,24.220896,42.201233,2.4616086,1.4723394,0,0.0
2024-01-04 20:00:00+00:00,142.02736,23.758945,53.405357,3.7151241,2.7008762,0,0.0
2024-01-04 21:00:00+00:00,140.47684,20.691776,40.305607,2.0569124,0.18095432,0,0.0
2024-01-04 22:00:00+00:00,133.41692,21.38325,42.97877,2.3634155,1.2491466,0,0.0
2024-01-04 23:00:00+00:00,130.53195,23.120707,43.763718,2.4455566,0.5747065,0,0.0
2024-01-05 00:00:00+00:00,115.92839,22.942865,47.229073,2.2514207,0.27185935,0,0.0
2024-01-05 01:00:00+00:00,117.79456,20.841536,44.425503,1.3813171,1.6750072,0,0.0
2024-01-05 02:00:00+00:00,122.95106,23.545092,37.301567,2.6949146,0.58112454,0,0.0
2024-01-05 03:00:00+00:00,122.506424,21.089382,51.985523,2.611037,0.037270244,0,0.0
2024-01-05 04:00:00+00:00,127.99502,24.385727,43.083946,3.9644375,1.4581116,0,0.0
2024-01-05 05:00:00+00:00,137.04977,23.228453,57.455082,1.7331134,0.9584887,0,0.0
2024-01-05 06:00:00+00:00,137.77422,20.740685,47.086666,2.1732147,0.7506465,0,0.0
2024-01-05 07:00:00+00:00,144.13666,21.649248,52.649345,4.142179,0.13171987,0,0.0
2024-01-05 08:00:00+00:00,141.46513,21.627464,49.080425,3.012141,0.843588,0,0.0
2024-01-05 09:00:00+00:00,142.26445,22.691261,53.73007,3.2945938,2.3992317,0,0.0
2024-01-05 10:00:00+00:00,137.06177,22.149773,48.74846,3.1857946,0.93263745,0,0.0
2024-01-05 11:00:00+00:00,134.4103,20.741795,46.435146,3.190747,0.06895336,0,0.0
2024-01-05 12:00:00+00:00,133.79832,20.37293,51.910637,5.1416163,1.0035185,0,0.0
2024-01-05 13:00:00+00:00,125.23604,23.292145,60.24563,2.8067837,0.9422733,0,0.0
2024-01-05 14:00:00+00:00,130.4409,22.902254,43.852066,1.9079509,1.3452785,0,0.0
2024-01-05 15:00:00+00:00,131.3858,22.635496,50.090363,3.3993325,0.9165765,0,0.0
2024-01-05 16:00:00+00:00,131.7726,22.887577,45.036358,2.229343,0.19379447,0,0.0
2024-01-05 17:00:00+00:00,132.39459,21.55739,48.284588,2.6156747,0.7092414,0,0.0
2024-01-05 18:00:00+00:00,138.21532,22.766047,45.42473,3.094305,0.49079084,0,0.0
2024-01-05 19:00:00+00:00,137.48035,26.302105,32.333603,2.0391357,0.8001708,0,0.0
2024-01-05 20:00:00+00:00,138.6495,24.260487,44.404263,2.2736735,1.7296672,0,0.0
2024-01-05 21:00:00+00:00,135.7997,22.070312,51.101143,3.2108862,0.29660776,0,0.0
2024-01-05 22:00:00+00:00,136.84282,21.722155,41.474678,2.2433589,3.045484,0,0.0
2024-01-05 23:00:00+00:00,128.64432,18.220842,50.874706,3.8216598,0.9972179,0,0.0
2024-01-06 00:00:00+00:00,113.79117,24.11883,46.61463,1.9248438,1.4656501,0,0.0
2024-01-06 01:00:00+00:00,117.72426,23.699984,44.303333,1.922577,1.2922227,0,0.0
2024-01-06 02:00:00+00:00,119.55057,21.708622,50.7704,5.2968884,0.95859855,0,0.0
2024-01-06 03:00:00+00:00,125.27463,20.381088,49.484352,1.5910922,1.1376096,0,0.0
2024-01-06 04:00:00+00:00,127.99662,20.800035,47.81563,2.6929822,0.8352808,0,0.0
2024-01-06 05:00:00+00:00,131.7217,23.203821,51.473854,5.1966767,1.0812922,0,0.0
2024-01-06 06:00:00+00:00,139.28853,22.4075,46.252438,2.6912155,0.09670285,0,0.0
2024-01-06 07:00:00+00:00,136.41371,23.583183,35.50757,4.3551965,1.0730451,0,0.0
2024-01-06 08:00:00+00:00,139.22949,22.679747,43.08126,3.4156444,0.9999548,0,0.0
2024-01-06 09:00:00+00:00,137.40086,24.004505,34.673557,2.7114387,1.4284885,0,0.0
2024-01-06 10:00:00+00:00,135.52254,23.113014,49.461334,2.596785,1.477556,0,0.0
2024-01-06 11:00:00+00:00,129.00006,23.80613,51.134277,1.294648,2.1630797,0,0.0
2024-01-06 12:00:00+00:00,130.30951,19.432695,51.03632,2.43102,1.1031586,0,0.0
2024-01-06 13:00:00+00:00,126.14087,20.719986,48.81682,2.9484408,2.5207095,0,0.0
2024-01-06 14:00:00+00:00,122.618126,22.02926,50.949265,2.9478674,0.40490037,0,0.0
2024-01-06 15:00:00+00:00,125.4024,24.199425,36.45021,6.4433627,2.5995154,0,0.0
2024-01-06 16:00:00+00:00,131.08101,25.40515,44.528683,2.999169,0.49738786,0,0.0
2024-01-06 17:00:00+00:00,135.14307,22.342285,36.86081,3.389054,1.000873,0,0.0
2024-01-06 18:00:00+00:00,140.12694,21.67555,43.396866,4.086697,1.5624112,1,151.7898
2024-01-06 19:00:00+00:00,143.11638,19.664751,55.03686,3.284372,0.9695739,0,0.0
2024-01-06 20:00:00+00:00,136.24081,23.896832,52.703686,2.6376355,3.2693248,0,0.0
2024-01-06 21:00:00+00:00,130.31912,21.780481,49.22807,2.6421275,0.72672844,0,0.0
2024-01-06 22:00:00+00:00,124.37357,27.04755,44.329166,2.404329,1.1968224,0,0.0
2024-01-06 23:00:00+00:00,126.91267,21.505224,39.33396,3.1755278,0.8443772,0,0.0
2024-01-07 00:00:00+00:00,115.79195,25.776524,46.88426,2.5609741,2.1774085,0,0.0
2024-01-07 01:00:00+00:00,117.58494,23.745441,51.81061,3.3828812,0.4187382,0,0.0
2024-01-07 02:00:00+00:00,119.08923,21.084774,48.678772,1.909458,3.4844058,0,0.0
2024-01-07 03:00:00+00:00,122.87469,22.979666,35.593025,2.861646,0.30619624,0,0.0
2024-01-07 04:00:00+00:00,130.14781,23.7928,46.61045,4.6796513,2.807961,0,0.0
2024-01-07 05:00:00+00:00,132.56613,22.302132,33.58393,2.5127602,0.18257417,1,58.75616
2024-01-07 06:00:00+00:00,136.74017,23.901262,50.256676,5.181272,1.2330688,0,0.0
2024-01-07 07:00:00+00:00,138.17891,23.872501,41.073856,2.878545,0.6625807,0,0.0
2024-01-07 08:00:00+00:00,138.09981,23.547352,38.198063,2.6650481,1.5336871,0,0.0
2024-01-07 09:00:00+00:00,139.88385,22.632412,50.266277,2.831528,1.0248371,0,0.0
2024-01-07 10:00:00+00:00,137.77551,20.89899,48.86735,2.4375706,1.4602414,0,0.0
2024-01-07 11:00:00+00:00,138.11638,22.550499,46.455074,1.3590764,0.17337073,0,0.0
2024-01-07 12:00:00+00:00,130.37741,22.934052,58.17086,3.698995,0.058897622,0,0.0
2024-01-07 13:00:00+00:00,130.37566,19.860155,48.856926,5.8558993,0.13408023,0,0.0
2024-01-07 14:00:00+00:00,126.43778,22.93236,41.175327,3.2160382,0.12876931,0,0.0
2024-01-07 15:00:00+00:00,126.19728,22.53758,48.174816,3.2853143,0.17026371,0,0.0
2024-01-07 16:00:00+00:00,129.28358,20.742119,43.400124,2.549998,0.3331071,0,0.0
2024-01-07 17:00:00+00:00,132.59293,22.191824,52.71585,4.0764484,0.32942343,0,0.0
2024-01-07 18:00:00+00:00,141.79724,22.227839,46.923615,2.6811745,0.6792917,0,0.0
2024-01-07 19:00:00+00:00,135.13106,25.595024,47.36309,2.984783,0.23871736,0,0.0
2024-01-07 20:00:00+00:00,138.47162,23.034334,36.438667,1.5717257,0.2653656,0,0.0
2024-01-07 21:00:00+00:00,131.93065,24.262497,45.554256,2.2585666,0.5318482,0,0.0
2024-01-07 22:00:00+00:00,133.48514,22.53598,45.266323,3.091244,1.7254769,0,0.0
2024-01-07 23:00:00+00:00,128.58092,19.906101,38.998325,3.7341645,0.41030747,0,0.0
2024-01-08 00:00:00+00:00,122.25106,23.729761,43.892456,3.7705803,0.63276064,0,0.0
2024-01-08 01:00:00+00:00,123.489265,21.738241,47.876026,1.5640626,0.7471725,0,0.0
2024-01-08 02:00:00+00:00,123.66103,22.226393,45.044197,1.6205686,0.20083785,0,0.0
2024-01-08 03:00:00+00:00,129.29492,21.154606,36.68808,3.3349175,0.45908248,0,0.0
2024-01-08 04:00:00+00:00,131.18799,22.847486,43.915188,2.093039,1.5842525,0,0.0
2024-01-08 05:00:00+00:00,134.15263,24.340372,42.706436,3.7177083,1.4702477,0,0.0
2024-01-08 06:00:00+00:00,138.80357,24.145983,46.25098,1.5363986,0.2568579,0,0.0
2024-01-08 07:00:00+00:00,146.13548,25.13043,45.730152,2.6262488,0.61987895,0,0.0
2024-01-08 08:00:00+00:00,151.14638,25.347355,42.949516,2.6859033,1.1977036,0,0.0
2024-01-08 09:00:00+00:00,146.42981,19.690872,42.61781,3.216081,0.91939557,0,0.0
2024-01-08 10:00:00+00:00,142.5163,20.973522,45.75984,1.8947635,1.0185741,0,0.0
2024-01-08 11:00:00+00:00,139.35135,20.055933,50.84877,1.3656528,0.20259419,0,0.0
2024-01-08 12:00:00+00:00,138.46744,23.720385,47.625267,2.8862135,2.7240689,0,0.0
2024-01-08 13:00:00+00:00,133.41966,21.737133,53.652184,3.2682366,0.32505023,0,0.0
2024-01-08 14:00:00+00:00,131.61023,22.047253,51.90889,3.8675036,0.31355038,0,0.0
2024-01-08 15:00:00+00:00,136.85686,22.460394,54.018425,2.3976927,0.109514676,0,0.0
2024-01-08 16:00:00+00:00,137.72223,23.363413,53.407066,3.566157,0.5580064,0,0.0
2024-01-08 17:00:00+00:00,143.30563,20.565842,55.03849,3.2220597,1.8879758,0,0.0
2024-01-08 18:00:00+00:00,141.88782,20.909794,38.399746,4.3182135,0.9102972,0,0.0
2024-01-08 19:00:00+00:00,139.0876,22.804298,49.097023,2.6660933,0.60704595,0,0.0
2024-01-08 20:00:00+00:00,137.97818,24.604736,52.791245,1.4836944,1.3752021,0,0.0
2024-01-08 21:00:00+00:00,143.35452,22.772787,54.040806,2.6546667,1.8475523,0,0.0
2024-01-08 22:00:00+00:00,140.37831,21.627657,40.889244,2.8037498,1.4673046,0,0.0
2024-01-08 23:00:00+00:00,132.0725,19.597097,48.954777,3.258829,0.029979441,0,0.0
2024-01-09 00:00:00+00:00,126.67772,24.252686,45.936306,1.5897253,1.3859622,0,0.0
2024-01-09 01:00:00+00:00,132.202,21.724037,56.452553,2.4370403,1.0576869,0,0.0
2024-01-09 02:00:00+00:00,127.46623,21.111042,36.763523,3.6834002,0.2493473,0,0.0
2024-01-09 03:00:00+00:00,130.9227,20.263472,40.755928,2.6210372,1.0618976,0,0.0
2024-01-09 04:00:00+00:00,138.88947,20.68207,34.79814,2.4424288,1.8912671,0,0.0
2024-01-09 05:00:00+00:00,141.0707,21.40316,45.987827,5.29739,0.34322488,0,0.0
2024-01-09 06:00:00+00:00,147.02036,22.490969,59.129833,1.8691776,1.5622566,0,0.0
2024-01-09 07:00:00+00:00,150.25012,21.04039,45.0595,4.1854076,0.9301416,0,0.0
2024-01-09 08:00:00+00:00,152.92873,23.136324,45.835854,3.8862216,0.6561501,0,0.0
2024-01-09 09:00:00+00:00,154.47556,22.49235,48.614376,2.5122826,0.8941281,0,0.0
2024-01-09 10:00:00+00:00,147.92491,26.199268,44.47039,2.6871693,0.4803779,1,150.91223
2024-01-09 11:00:00+00:00,145.23578,20.313873,47.533733,2.6838155,0.96450174,0,0.0
2024-01-09 12:00:00+00:00,134.83353,23.117014,47.557487,2.8970175,0.5834775,0,0.0
2024-01-09 13:00:00+00:00,137.97568,23.14006,41.348286,2.2076101,4.0617886,0,0.0
2024-01-09 14:00:00+00:00,135.46667,21.337473,44.590584,2.3399935,0.44246832,0,0.0
2024-01-09 15:00:00+00:00,135.98253,23.030445,49.54229,2.4004865,0.25911552,0,0.0
2024-01-09 16:00:00+00:00,139.45573,24.046213,51.093834,2.427461,1.4925041,0,0.0
2024-01-09 17:00:00+00:00,143.44633,23.040815,52.969738,2.4381397,0.5106525,0,0.0
2024-01-09 18:00:00+00:00,148.62126,24.977026,47.22898,1.2407441,0.6181839,1,43.334496
2024-01-09 19:00:00+00:00,143.75394,19.638056,47.3316,2.8127909,0.5625327,0,0.0
2024-01-09 20:00:00+00:00,146.40292,21.64549,49.99782,2.2600484,1.4191831,0,0.0
2024-01-09 21:00:00+00:00,142.80624,25.125679,41.490284,1.4142737,0.1682993,0,0.0
2024-01-09 22:00:00+00:00,140.1807,24.285387,41.731136,2.4048371,1.559462,0,0.0
2024-01-09 23:00:00+00:00,140.04004,23.732368,44.65085,2.3789635,1.1418203,0,0.0
2024-01-10 00:00:00+00:00,130.50441,24.775677,38.41855,4.2475214,3.0533004,0,0.0
2024-01-10 01:00:00+00:00,133.26295,20.055267,47.73061,2.2507637,0.8263025,0,0.0
2024-01-10 02:00:00+00:00,131.23177,24.127771,51.360096,3.4340026,0.18743831,0,0.0
2024-01-10 03:00:00+00:00,132.79022,24.535162,41.03217,4.410483,0.8355169,0,0.0
2024-01-10 04:00:00+00:00,138.03383,21.954807,47.940823,2.1818562,0.9426482,1,71.167435
2024-01-10 05:00:00+00:00,144.18652,26.890963,41.937355,2.6734667,2.0346906,0,0.0
2024-01-10 06:00:00+00:00,148.75183,23.24588,38.965908,4.9780693,0.18674913,0,0.0
2024-01-10 07:00:00+00:00,149.26569,19.666452,57.357544,2.9450967,0.069078915,0,0.0
2024-01-10 08:00:00+00:00,153.71312,23.531761,39.285225,3.0981727,0.85321105,0,0.0
2024-01-10 09:00:00+00:00,153.09473,21.884312,38.430763,2.3571684,3.1619444,0,0.0
2024-01-10 10:00:00+00:00,155.44337,24.715841,46.74445,3.4572303,1.3033074,0,0.0
2024-01-10 11:00:00+00:00,149.7357,23.794512,47.09196,2.6808264,1.3738036,0,0.0
2024-01-10 12:00:00+00:00,139.17198,22.07996,49.04001,1.4315588,0.10462015,0,0.0
2024-01-10 13:00:00+00:00,138.4954,25.234766,57.258358,2.4004798,0.71710885,0,0.0
2024-01-10 14:00:00+00:00,135.42967,24.39451,41.060974,1.7965846,2.0678709,0,0.0
2024-01-10 15:00:00+00:00,138.99136,21.747698,41.863174,2.827193,0.9536966,0,0.0
2024-01-10 16:00:00+00:00,143.70807,22.765755,54.673874,1.9721144,0.060116652,0,0.0
2024-01-10 17:00:00+00:00,148.69365,23.773441,50.880527,3.2134495,0.7022421,0,0.0
2024-01-10 18:00:00+00:00,145.93852,22.455915,50.227634,2.761205,1.2204174,0,0.0
2024-01-10 19:00:00+00:00,146.88222,22.504953,41.949078,1.756278,1.3951174,0,0.0
2024-01-10 20:00:00+00:00,142.3802,23.065882,52.43361,2.287848,1.937943,0,0.0
2024-01-10 21:00:00+00:00,145.05568,21.416338,50.164978,3.3777065,0.9882308,0,0.0
2024-01-10 22:00:00+00:00,139.6856,19.67013,46.517517,4.062496,1.0865567,0,0.0
2024-01-10 23:00:00+00:00,137.53105,23.382221,41.638115,1.9820914,0.4219531,0,0.0
2024-01-11 00:00:00+00:00,123.78,20.044409,46.005722,1.8513143,1.0444242,0,0.0
2024-01-11 01:00:00+00:00,126.64557,21.54244,55.12987,5.3808413,0.6827126,0,0.0
2024-01-11 02:00:00+00:00,124.21369,20.378864,38.577267,2.7090044,0.40306795,0,0.0
2024-01-11 03:00:00+00:00,128.04417,20.56781,41.410065,2.806713,3.4538786,0,0.0
2024-01-11 04:00:00+00:00,140.84093,23.684248,41.35579,2.0984797,0.35030174,0,0.0
2024-01-11 05:00:00+00:00,137.22974,22.71549,42.795677,2.9309514,0.74458027,0,0.0
2024-01-11 06:00:00+00:00,142.57864,22.665588,45.14373,4.954437,0.6804302,0,0.0
2024-01-11 07:00:00+00:00,153.60016,21.083572,51.042576,2.971384,0.83185154,0,0.0
2024-01-11 08:00:00+00:00,157.91093,22.077888,48.90574,3.946137,3.2492974,0,0.0
2024-01-11 09:00:00+00:00,146.4092,23.630579,45.792706,2.7459974,1.2218868,0,0.0
2024-01-11 10:00:00+00:00,145.12534,22.992,46.801395,1.8983192,0.39838356,0,0.0
2024-01-11 11:00:00+00:00,142.95291,24.308376,49.606693,2.1401312,2.4649906,0,0.0
2024-01-11 12:00:00+00:00,142.70009,24.526237,35.408527,1.8381677,1.4250358,0,0.0
2024-01-11 13:00:00+00:00,133.68909,22.704502,51.572277,2.9335852,0.40792027,0,0.0
2024-01-11 14:00:00+00:00,135.44873,20.308691,40.796253,4.1718564,2.1563747,0,0.0
2024-01-11 15:00:00+00:00,139.30943,21.95633,42.374844,2.875866,0.102589846,0,0.0
2024-01-11 16:00:00+00:00,140.9793,22.948996,47.09786,2.4406793,0.15784746,0,0.0
2024-01-11 17:00:00+00:00,141.6516,21.93503,44.565792,2.0618963,0.05207648,0,0.0
2024-01-11 18:00:00+00:00,144.2947,21.522055,47.92683,3.078388,0.014995555,0,0.0
2024-01-11 19:00:00+00:00,142.09479,23.212849,46.560307,1.76236,2.0266824,0,0.0
2024-01-11 20:00:00+00:00,144.02873,26.757904,43.55889,1.8277115,0.8425331,0,0.0
2024-01-11 21:00:00+00:00,141.68521,22.384396,54.19466,3.724964,0.0631772,0,0.0
2024-01-11 22:00:00+00:00,139.85036,23.116697,49.47997,2.4664817,0.66164774,0,0.0
2024-01-11 23:00:00+00:00,134.5228,21.15708,47.37477,2.4495175,1.6059036,1,55.16006
2024-01-12 00:00:00+00:00,122.09043,24.994461,49.25183,2.5620992,0.27632505,0,0.0
2024-01-12 01:00:00+00:00,124.39717,24.445702,40.936195,3.5045247,0.48049062,0,0.0
2024-01-12 02:00:00+00:00,124.25103,24.346413,59.303802,2.8803906,3.5862045,0,0.0
2024-01-12 03:00:00+00:00,127.356735,25.181732,38.660667,2.095771,0.5328304,0,0.0
2024-01-12 04:00:00+00:00,130.62732,22.50525,45.70504,2.1223369,0.07436529,0,0.0
2024-01-12 05:00:00+00:00,135.41661,22.69686,43.41068,2.53885,0.3692494,0,0.0
2024-01-12 06:00:00+00:00,138.46423,25.719528,43.072613,3.0215712,0.054571237,0,0.0
2024-01-12 07:00:00+00:00,144.83498,24.108025,42.735535,2.6847067,1.317355,0,0.0
2024-01-12 08:00:00+00:00,145.15967,19.834322,40.44889,2.6023853,0.22614232,0,0.0
2024-01-12 09:00:00+00:00,149.48648,23.849607,52.205666,2.7626746,0.21603924,0,0.0
2024-01-12 10:00:00+00:00,145.25096,22.29905,39.119858,2.6840355,3.8516405,0,0.0
2024-01-12 11:00:00+00:00,137.87177,24.523075,50.947468,2.0685875,0.1316698,0,0.0
2024-01-12 12:00:00+00:00,131.35855,23.792322,48.92456,4.0046964,0.09524435,0,0.0
2024-01-12 13:00:00+00:00,128.34991,20.573442,42.774532,2.2960517,0.17107946,0,0.0
2024-01-12 14:00:00+00:00,133.99248,23.59172,48.773647,2.8440447,1.6514398,0,0.0
